,Year,Country,Population,Gas consumption,Coal consumption,Oil consumption,FossilFuelGrowth,CoalGrowth,GasGrowth,OilGrowth,AverageTemperature,AverageTemperatureUncertainty,TempMinus1,TempMinus2,TempMinus5,Gas cumsum,Coal cumsum,Oil cumsum,Latitude,Longitude,x,y,z
2042,1993,Germany,80430000.0,80140000000.0,304600000.0,168900000.0,-5.02,-68.724,38.486,25.218,8.6335,0.17983334,9.505834,8.523084,,236340000000.0,1003200000.0,498200000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2043,1994,Germany,80830000.0,83970000000.0,286100000.0,167400000.0,-36.409,-34.323,12.814,-14.9,9.847,0.18425,8.6335,9.505834,,320310000000.0,1289300000.0,665600000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2044,1995,Germany,81140000.0,89820000000.0,271000000.0,167000000.0,6.091,-57.512,64.446,-0.843,9.0335,0.17508334,9.847,8.6335,,410130000000.0,1560300000.0,832600000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2045,1996,Germany,81320000.0,89570000000.0,269300000.0,169700000.0,115.747,-4.538,92.536,27.748,7.374417,0.16991666,9.0335,9.847,8.523084,499700000000.0,1829600000.0,1002300000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2046,1997,Germany,81400000.0,85300000000.0,257500000.0,169400000.0,-81.411,-32.584,-38.876,-9.951,9.048667,0.19241667,7.374417,9.0335,9.505834,585000000000.0,2087100000.0,1171700000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2047,1998,Germany,81400000.0,88640000000.0,244000000.0,169700000.0,-14.899,-24.306,7.617,1.79,9.17175,0.15633333,9.048667,7.374417,8.6335,673640000000.0,2331100000.0,1341400000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2048,1999,Germany,81390000.0,89240000000.0,232300000.0,164700000.0,-89.0,-36.931,-2.459,-49.60999999999999,9.620749,0.15991667,9.17175,9.048667,9.847,762880000000.0,2563400000.0,1506100000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2049,2000,Germany,81400000.0,87740000000.0,238700000.0,160700000.0,-1.103,36.514,-6.945,-30.672,10.020416,0.19541666,9.620749,9.17175,9.0335,850620000000.0,2802100000.0,1666800000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2050,2001,Germany,81450000.0,91740000000.0,242900000.0,163000000.0,68.605,2.84,45.236,20.529,9.090417,0.18475,10.020416,9.620749,7.374417,942360000000.0,3045000000.0,1829800000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2051,2002,Germany,81540000.0,91160000000.0,247000000.0,157400000.0,-52.32500000000001,2.213,-1.354,-53.183,9.637333,0.16008334,9.090417,10.020416,9.048667,1033520000000.0,3292000000.0,1987200000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2052,2003,Germany,81610000.0,89510000000.0,248900000.0,155600000.0,-3.0,16.471,10.592,-30.063,9.49425,0.22483334,9.637333,9.090417,9.17175,1123030000000.0,3540900000.0,2142800000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2053,2004,Germany,81650000.0,89860000000.0,250500000.0,153800000.0,-38.246,-25.51,4.491,-17.227,9.053416,0.19825,9.49425,9.637333,9.620749,1212890000000.0,3791400000.0,2296600000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2054,2005,Germany,81600000.0,90700000000.0,241500000.0,152400000.0,-58.555,-42.72299999999999,14.6,-30.433000000000003,9.128417,0.16483334,9.053416,9.49425,10.020416,1303590000000.0,4032900000.0,2449000000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2055,2006,Germany,81470000.0,92680000000.0,242700000.0,153100000.0,52.362,37.924,17.258,-2.82,9.706,0.21208332,9.128417,9.053416,9.090417,1396270000000.0,4275600000.0,2602100000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2056,2007,Germany,81280000.0,89000000000.0,250300000.0,139800000.0,-146.51,24.975000000000005,-33.707,-137.779,9.9975,0.17616667,9.706,9.128417,9.637333,1485270000000.0,4525900000.0,2741900000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2057,2008,Germany,81070000.0,92390000000.0,237800000.0,147100000.0,11.777,-76.479,8.644,79.611,9.642167,0.19516666,9.9975,9.706,9.49425,1577660000000.0,4763700000.0,2889000000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2058,2009,Germany,80900000.0,85890000000.0,224800000.0,141400000.0,-207.452,-97.516,-50.705000000000005,-59.231,9.359167,0.20066667,9.642167,9.9975,9.053416,1663550000000.0,4988500000.0,3030400000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2059,2010,Germany,80830000.0,94520000000.0,230300000.0,143300000.0,116.097,61.88,36.411,17.806,8.009,0.1875,9.359167,9.642167,9.128417,1758070000000.0,5218800000.0,3173700000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2060,2011,Germany,80860000.0,85810000000.0,234700000.0,138900000.0,-101.86,14.619,-72.105,-44.373,9.819583,0.20016667,8.009,9.359167,9.706,1843880000000.0,5453500000.0,3312600000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2061,2012,Germany,80970000.0,85770000000.0,246100000.0,138700000.0,19.895,25.283,2.493,-7.882000000000001,9.227166,0.2445,9.819583,8.009,9.9975,1929650000000.0,5699600000.0,3451300000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2062,2013,Germany,81170000.0,87730000000.0,246900000.0,141400000.0,94.84,27.324,38.643,28.873,9.2352495,0.22525,9.227166,9.819583,9.642167,2017380000000.0,5946500000.0,3592700000.0,51.0,9.0,-0.6761991477017538,0.30585546340670855,0.6702291758433747
2063,1992,Azerbaijan,7472000.0,14800000000.0,27000.0,11790000.0,-35.869,-0.64,-32.748,-2.482,10.7213335,0.36416668,,,,14800000000.0,27000.0,11790000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2064,1993,Azerbaijan,7582000.0,11000000000.0,4000.0,11270000.0,-30.372,-0.105,-30.003,-0.264,10.526083,0.36925,10.7213335,,,25800000000.0,31000.0,23060000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2065,1994,Azerbaijan,7684000.0,9401000000.0,1000.0,10800000.0,-13.344,0.012,-5.46,-7.896,11.472917,0.29208332,10.526083,10.7213335,,35201000000.0,32000.0,33860000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2066,1995,Azerbaijan,7775000.0,9001000000.0,6000.0,10310000.0,-9.405,-0.012,-0.912,-8.482,12.731584,0.32191667,11.472917,10.526083,,44202000000.0,38000.0,44170000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2067,1996,Azerbaijan,7856000.0,9301000000.0,2000.0,7706000.0,-28.817,0.0,-20.912,-7.905,12.20225,0.29416665,12.731584,11.472917,,53503000000.0,40000.0,51876000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2068,1997,Azerbaijan,7926000.0,9161000000.0,3096.0,7503000.0,-6.099,0.0,-2.73,-3.369,11.894417,0.36366665,12.20225,12.731584,10.7213335,62664000000.0,43096.0,59379000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2069,1998,Azerbaijan,7990000.0,5591000000.0,4193.0,8554000.0,-0.21,-0.035,-3.646,3.471,12.95875,0.31533334,11.894417,12.20225,10.526083,68255000000.0,47289.0,67933000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2070,1999,Azerbaijan,8054000.0,6001000000.0,4453.0,8710000.0,0.761,0.0,3.646,-2.885,12.85175,0.35658333,12.95875,11.894417,11.472917,74256000000.0,51742.0,76643000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2071,2000,Azerbaijan,8123000.0,5661000000.0,4714.0,7398000.0,5.455000000000001,0.0,-1.823,7.278,12.632,0.2945,12.85175,12.95875,12.731584,79917000000.0,56456.0,84041000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2072,2001,Azerbaijan,8197000.0,6721000000.0,2385.0,4946000.0,-4.05,0.035,22.911,-26.996,13.09725,0.3675,12.632,12.85175,12.20225,86638000000.0,58841.0,88987000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2073,2002,Azerbaijan,8277000.0,9061000000.0,5658.0,4805000.0,-3.548,-0.012,0.214,-3.751,12.43225,0.47066665,13.09725,12.632,11.894417,95699000000.0,64499.0,93792000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2074,2003,Azerbaijan,8361000.0,9201000000.0,3428.0,5438000.0,9.022,0.012,1.93,7.080000000000001,11.98475,0.32491666,12.43225,13.09725,12.95875,104900000000.0,67927.0,99230000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2075,2004,Azerbaijan,8449000.0,9941000000.0,4487.0,6200000.0,17.378,-0.024,13.429,3.973,12.6195,0.36,11.98475,12.43225,12.85175,114841000000.0,72414.0,105430000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2076,2005,Azerbaijan,8539000.0,10380000000.0,4828.0,6375000.0,12.256,0.027,3.004,9.225,12.68725,0.3145,12.6195,11.98475,12.632,125221000000.0,77242.0,111805000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2077,2006,Azerbaijan,8630000.0,11300000000.0,16470.0,5904000.0,-1.302,0.0,5.384,-6.686,12.71225,0.36283335,12.68725,12.6195,13.09725,136521000000.0,93712.0,117709000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2078,2007,Azerbaijan,8724000.0,8881000000.0,11890.0,5273000.0,-15.146,0.02,-11.908,-3.2580000000000005,12.514833,0.30633333,12.71225,12.68725,12.43225,145402000000.0,105602.0,122982000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2079,2008,Azerbaijan,8822000.0,9941000000.0,11200.0,5358000.0,1.824,-0.014,12.638,-10.799,12.3654995,0.33375,12.514833,12.71225,11.98475,155343000000.0,116802.0,128340000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2080,2009,Azerbaijan,8924000.0,9761000000.0,6371.0,4575000.0,-17.57,0.0,-14.664,-2.906,12.611667,0.37008333,12.3654995,12.514833,12.6195,165104000000.0,123173.0,132915000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2081,2010,Azerbaijan,9032000.0,10440000000.0,7460.0,4798000.0,-4.725,0.022,-4.233,-0.514,13.9626665,0.37166667,12.611667,12.3654995,12.68725,175544000000.0,130633.0,137713000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2082,2011,Azerbaijan,9146000.0,9311000000.0,5653.0,5363000.0,16.691,-0.007,7.753,8.945,11.808666,0.29033333,13.9626665,12.611667,12.71225,184855000000.0,136286.0,143076000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2083,2012,Azerbaijan,9265000.0,10550000000.0,5884.0,5628000.0,6.627,-0.014,4.413,2.229,13.08675,0.49308333,11.808666,13.9626665,12.514833,195405000000.0,142170.0,148704000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2084,2013,Azerbaijan,9385000.0,9471000000.0,5436.0,5816000.0,4.902,-0.007,0.415,4.494,14.173875,0.41224998,13.08675,11.808666,12.3654995,204876000000.0,147606.0,154520000.0,40.5,47.5,0.8766377690192146,0.3461924507262249,0.33415117684842055
2085,1992,Belarus,10150000.0,18290000000.0,722100.0,21780000.0,-23.694,-3.923,21.83,-41.601,7.132,0.24266666,,,,18290000000.0,722100.0,21780000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2086,1993,Belarus,10140000.0,16980000000.0,714400.0,16780000.0,-82.851,-2.76,-11.345,-68.745,6.0138335,0.20141667,7.132,,,35270000000.0,1436500.0,38560000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2087,1994,Belarus,10110000.0,14090000000.0,636200.0,13970000.0,-55.542,-5.026,-18.347,-32.168,6.7359166,0.20175,6.0138335,7.132,,49360000000.0,2072700.0,52530000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2088,1995,Belarus,10080000.0,12800000000.0,695200.0,13240000.0,-25.739,-0.694,-12.225,-12.82,7.0212502,0.18491666,6.7359166,6.0138335,,62160000000.0,2767900.0,65770000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2089,1996,Belarus,10040000.0,14000000000.0,708700.0,11920000.0,6.397000000000001,2.365,6.122,-2.09,5.6565833,0.208,7.0212502,6.7359166,,76160000000.0,3476600.0,77690000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2090,1997,Belarus,10010000.0,15100000000.0,634400.0,10800000.0,2.572,0.723,17.458,-15.609,6.34375,0.22075,5.6565833,7.0212502,7.132,91260000000.0,4111000.0,88490000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2091,1998,Belarus,9970000.0,15430000000.0,577900.0,9918000.0,-5.61,-1.593,1.75,-5.767,6.528333,0.18416667,6.34375,5.6565833,6.0138335,106690000000.0,4688900.0,98408000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2092,1999,Belarus,9924000.0,17210000000.0,519000.0,9167000.0,-6.77,-0.907,2.621,-8.484,7.71275,0.19966666,6.528333,6.34375,6.7359166,123900000000.0,5207900.0,107575000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2093,2000,Belarus,9872000.0,19600000000.0,394100.0,9263000.0,6.846,-0.085,8.724,-1.7939999999999998,7.9098334,0.2085,7.71275,6.528333,7.0212502,143500000000.0,5602000.0,116838000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2094,2001,Belarus,9811000.0,18000000000.0,237000.0,8993000.0,-6.44,-3.263,-0.871,-2.306,7.09225,0.19641666,7.9098334,7.71275,5.6565833,161500000000.0,5839000.0,125831000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2095,2002,Belarus,9746000.0,16940000000.0,234400.0,9266000.0,7.413,-0.4709999999999999,4.362,3.522,7.7019167,0.19433333,7.09225,7.9098334,6.34375,178440000000.0,6073400.0,135097000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2096,2003,Belarus,9679000.0,17960000000.0,231800.0,9506000.0,-1.142,-0.461,-2.621,1.94,6.7249165,0.24566667,7.7019167,7.09225,6.528333,196400000000.0,6305200.0,144603000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2097,2004,Belarus,9617000.0,16400000000.0,234000.0,9403000.0,32.231,-0.151,32.537,-0.155,6.9058332,0.22083333,6.7249165,7.7019167,7.71275,212800000000.0,6539200.0,154006000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2098,2005,Belarus,9562000.0,20300000000.0,168000.0,8794000.0,-1.034,0.754,4.683,-6.471,6.9680834,0.20516667,6.9058332,6.7249165,7.9098334,233100000000.0,6707200.0,162800000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2099,2006,Belarus,9517000.0,20970000000.0,101800.0,10100000.0,17.817,-0.835,3.921,14.731,6.992083,0.23116666,6.9680834,6.9058332,7.09225,254070000000.0,6809000.0,172900000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2100,2007,Belarus,9481000.0,20760000000.0,74020.0,9457000.0,-7.177,0.936,0.7680000000000001,-8.88,7.928167,0.20675,6.992083,6.9680834,7.7019167,274830000000.0,6883020.0,182357000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2101,2008,Belarus,9453000.0,21250000000.0,43000.0,9673000.0,3.361,-0.548,4.699,-0.79,8.13075,0.20941666,7.928167,6.992083,6.7249165,296080000000.0,6926020.0,192030000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2102,2009,Belarus,9433000.0,17750000000.0,49000.0,10730000.0,-15.864,-0.356,-30.095,14.586999999999998,7.196417,0.22841667,8.13075,7.928167,6.9058332,313830000000.0,6975020.0,202760000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2103,2010,Belarus,9421000.0,21630000000.0,79000.0,8822000.0,17.393,0.331,37.964,-20.902,7.03725,0.22425,7.196417,8.13075,6.9680834,335460000000.0,7054020.0,211582000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2104,2011,Belarus,9415000.0,21050000000.0,91000.0,10210000.0,-1.659,1.511,-15.022,11.852,7.5885,0.24708334,7.03725,7.196417,6.992083,356510000000.0,7145020.0,221792000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2105,2012,Belarus,9417000.0,20730000000.0,358000.0,10370000.0,24.134,0.1809999999999999,1.839,22.114,6.835167,0.2955,7.5885,7.03725,7.928167,377240000000.0,7503020.0,232162000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2106,2013,Belarus,9424000.0,20310000000.0,543000.0,9341000.0,-38.473,0.565,-1.398,-37.64,8.2664995,0.311,6.835167,7.5885,8.13075,397550000000.0,8046020.0,241503000.0,53.0,28.0,0.8839443969425523,-0.24876812208834045,0.39592515018183416
2107,1992,Croatia,4733000.0,2719000000.0,1065000.0,3769000.0,0.225,-0.64,0.8649999999999999,0.0,12.549084,0.29191667,,,,2719000000.0,1065000.0,3769000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2108,1993,Croatia,4698000.0,2938000000.0,1012000.0,3670000.0,2.8480000000000003,-0.698,1.368,2.177,11.931583,0.269,12.549084,,,5657000000.0,2077000.0,7439000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2109,1994,Croatia,4658000.0,2581000000.0,640000.0,4558000.0,-1.718,-1.477,-1.53,1.289,13.11,0.25433332,11.931583,12.549084,,8238000000.0,2717000.0,11997000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2110,1995,Croatia,4617000.0,2320000000.0,331000.0,5151000.0,2.244,-0.44,-1.844,4.527,11.88175,0.22658333,13.11,11.931583,,10558000000.0,3048000.0,17148000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2111,1996,Croatia,4575000.0,2500000000.0,266000.0,4483000.0,-0.055,-0.368,2.712,-2.399,11.125751,0.24541667,11.88175,13.11,,13058000000.0,3314000.0,21631000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2112,1997,Croatia,4532000.0,2800000000.0,419000.0,4680000.0,5.085,1.165,0.923,2.997,11.827416,0.29875,11.125751,11.88175,12.549084,15858000000.0,3733000.0,26311000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2113,1998,Croatia,4492000.0,2670000000.0,394000.0,5217000.0,4.85,-0.124,-1.012,5.986,12.100917,0.27558333,11.827416,11.125751,11.931583,18528000000.0,4127000.0,31528000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2114,1999,Croatia,4456000.0,2660000000.0,347000.0,5262000.0,-0.478,-0.306,0.3499999999999999,-0.522,12.3165,0.23641667,12.100917,11.827416,13.11,21188000000.0,4474000.0,36790000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2115,2000,Croatia,4428000.0,2770000000.0,703000.0,4919000.0,-2.954,2.622,0.228,-5.803,13.226417,0.26166666,12.3165,12.100917,11.88175,23958000000.0,5177000.0,41709000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2116,2001,Croatia,4408000.0,2840000000.0,781000.0,5029000.0,2.956,0.568,1.23,1.158,12.411,0.18983333,13.226417,12.3165,11.125751,26798000000.0,5958000.0,46738000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2117,2002,Croatia,4396000.0,2630000000.0,965000.0,5243000.0,4.121,1.205,0.642,2.275,12.898916,0.22716667,12.411,13.226417,11.827416,29428000000.0,6923000.0,51981000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2118,2003,Croatia,4389000.0,3050000000.0,1123000.0,5763000.0,5.948,0.762,-0.165,5.352,12.567,0.26008332,12.898916,12.411,12.100917,32478000000.0,8046000.0,57744000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2119,2004,Croatia,4384000.0,2750000000.0,1189000.0,5449000.0,-1.946,0.468,1.017,-3.43,11.919416,0.27008334,12.567,12.898916,12.3165,35228000000.0,9235000.0,63193000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2120,2005,Croatia,4378000.0,2690000000.0,1140000.0,5602000.0,0.521,-0.072,-0.936,1.529,11.37625,0.20916668,11.919416,12.567,13.226417,37918000000.0,10375000.0,68795000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2121,2006,Croatia,4371000.0,2730000000.0,1071000.0,5687000.0,-0.033,-0.57,-0.303,0.84,12.241667,0.26216668,11.37625,11.919416,12.411,40648000000.0,11446000.0,74482000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2122,2007,Croatia,4362000.0,2787000000.0,1146000.0,5874000.0,5.980999999999999,0.632,4.051,1.298,13.0665,0.23375,12.241667,11.37625,12.898916,43435000000.0,12592000.0,80356000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2123,2008,Croatia,4353000.0,2965000000.0,1182000.0,5523000.0,-3.612,0.233,-0.96,-2.886000000000001,12.977083,0.25475,13.0665,12.241667,12.567,46400000000.0,13774000.0,85879000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2124,2009,Croatia,4341000.0,2681000000.0,848000.0,5437000.0,-5.909,-2.354,-2.321,-1.235,12.875083,0.27883333,12.977083,13.0665,11.919416,49081000000.0,14622000.0,91316000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2125,2010,Croatia,4328000.0,2839000000.0,1171000.0,4659000.0,-3.051,2.047,2.664,-7.762,11.960834,0.24775,12.875083,12.977083,11.37625,51920000000.0,15793000.0,95975000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2126,2011,Croatia,4313000.0,2469000000.0,1197000.0,4607000.0,-2.643,0.233,-0.723,-2.153,12.755167,0.2755,11.960834,12.875083,12.241667,54389000000.0,16990000.0,100582000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2127,2012,Croatia,4296000.0,2874000000.0,1052000.0,4257000.0,-7.004,-0.843,-1.826,-4.334,12.9735,0.31891668,12.755167,11.960834,13.0665,57263000000.0,18042000.0,104839000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2128,2013,Croatia,4277000.0,2474000000.0,1114000.0,4017000.0,-2.428,0.523,-1.528,-1.423,13.589,0.343875,12.9735,12.755167,12.977083,59737000000.0,19156000.0,108856000.0,45.17,15.5,-0.36573758049390603,0.07717578828639367,0.9275127599752131
2129,1992,Estonia,1521000.0,1500000000.0,212000.0,1833000.0,-29.935,-7.313,-5.928999999999999,-16.694,6.401833,0.2915,,,,1500000000.0,212000.0,1833000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2130,1993,Estonia,1488000.0,600100000.0,214000.0,1917000.0,-16.28,-13.439,-4.209,1.368,5.14625,0.26291665,6.401833,,,2100100000.0,426000.0,3750000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2131,1994,Estonia,1457000.0,640000000.0,71000.0,1765000.0,0.64,0.3859999999999999,1.804,-1.551,5.25225,0.2675,5.14625,6.401833,,2740100000.0,497000.0,5515000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2132,1995,Estonia,1433000.0,745100000.0,83000.0,1389000.0,-4.22,-0.959,0.834,-4.094,6.1658335,0.21791667,5.25225,5.14625,,3485200000.0,580000.0,6904000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2133,1996,Estonia,1418000.0,816200000.0,136000.0,1519000.0,3.2000000000000006,1.452,0.697,1.052,4.5785,0.21075,6.1658335,5.25225,,4301400000.0,716000.0,8423000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2134,1997,Estonia,1410000.0,1060000000.0,148000.0,1490000.0,-0.6869999999999999,-0.361,-0.212,-0.114,5.778333,0.26533332,4.5785,6.1658335,6.401833,5361400000.0,864000.0,9913000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2135,1998,Estonia,1406000.0,1600000000.0,70000.0,1496000.0,-3.963,-3.522,-0.369,-0.071,5.361417,0.24525,5.778333,4.5785,5.14625,6961400000.0,934000.0,11409000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2136,1999,Estonia,1404000.0,1000000000.0,72000.0,1439000.0,-4.781,-3.071,-0.1829999999999999,-1.527,6.4568334,0.23208334,5.361417,5.778333,5.25225,7961400000.0,1006000.0,12848000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2137,2000,Estonia,1399000.0,1120000000.0,73000.0,1238000.0,1.218,1.757,1.003,-1.542,7.00875,0.23666666,6.4568334,5.361417,6.1658335,9081400000.0,1079000.0,14086000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2138,2001,Estonia,1392000.0,1270000000.0,67500.0,1406000.0,2.134,-0.453,0.568,2.018,5.973,0.227,7.00875,6.4568334,4.5785,10351400000.0,1146500.0,15492000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2139,2002,Estonia,1383000.0,743100000.0,62000.0,1456000.0,-0.383,-0.807,-1.344,1.769,6.2115836,0.21391666,5.973,7.00875,5.778333,11094500000.0,1208500.0,16948000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2140,2003,Estonia,1373000.0,847100000.0,31000.0,1426000.0,4.798,4.945,0.707,-0.854,5.6621666,0.27816665,6.2115836,5.973,5.361417,11941600000.0,1239500.0,18374000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2141,2004,Estonia,1364000.0,966100000.0,72000.0,1475000.0,2.681,0.9330000000000002,1.375,0.3739999999999999,5.940833,0.22333333,5.6621666,6.2115836,6.4568334,12907700000.0,1311500.0,19849000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2142,2005,Estonia,1356000.0,979100000.0,58000.0,1519000.0,-1.094,-1.551,0.284,0.1729999999999999,6.0014167,0.22708334,5.940833,5.6621666,7.00875,13886800000.0,1369500.0,21368000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
2143,2006,Estonia,1349000.0,1009000000.0,45000.0,1647000.0,-1.035,-1.883,0.115,0.733,6.5318336,0.26158333,6.0014167,5.940833,5.973,14895800000.0,1414500.0,23015000.0,59.0,26.0,-0.49882669530855067,-0.587993740027927,0.6367380071391379
